what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1483095460877
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1483095460877
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1483095460921
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1483095460922
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1483095460944
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1483095460962
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1483095460970
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1483095460984
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1483095460986
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1483095460986
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1483095460986
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1483095461004
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1483095461045
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1483095461046
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1483095461046
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1483095461058
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1483095461059
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1483095461103
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1483095461112
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1483095461146
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1483095461147
os,sysinfo,,,"linux",1483095461149
arch,sysinfo,,,"x86_64",1483095461149
ws,sysinfo,,,"gtk",1483095461149
locale,sysinfo,,,"en_IN",1483095461149
processors,sysinfo,,,"4",1483095461149
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1483095461149
java.runtime.version,sysinfo,,,"1.7.0_95-b00",1483095461149
java.specification.name,sysinfo,,,"Java Platform API Specification",1483095461149
java.specification.vendor,sysinfo,,,"Oracle Corporation",1483095461149
java.specification.version,sysinfo,,,"1.7",1483095461149
