what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275848912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275854451
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275855163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275857258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275858111
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275860764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275861411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275861442
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275862646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275873129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275874196
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275879718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275880632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275885654
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275888021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488275894002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275895568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275896775
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275899461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275900187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275902527
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275903270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275907013
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275907818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275916546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275917434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275923276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275924008
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275926547
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275927503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275930183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275930839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275932431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275933076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275935606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275936241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275946827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275947711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1488275949905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275950349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275950955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488275954515
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1488275955856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275957109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275961190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488275964779
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1488275965475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275965666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275966622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488275969242
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1488275969887
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488275974126
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1488275974779
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488275975733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488276066135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488276069836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488276272660
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488276276423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488276285031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1488276286830
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1488276287497
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488276288597
